STA,Precip,MinTemp,MaxTemp
10701,3.556,24.44444444,30
10701,2.794,22.22222222,32.22222222
10701,5.334,22.77777778,31.11111111
10701,5.334,24.44444444,32.77777778
10701,1.016,22.77777778,28.88888889
10701,6.35,23.33333333,29.44444444
10701,1.27,21.66666667,27.77777778
10701,T,22.22222222,33.33333333
10701,0,24.44444444,34.44444444
10701,0.762,23.88888889,28.88888889
10701,63.754,22.22222222,32.22222222
10701,T,21.11111111,28.88888889
10701,T,22.77777778,31.66666667
10701,1.016,23.33333333,27.77777778
10701,1.016,23.33333333,32.22222222
10701,0.254,24.44444444,27.22222222
10701,13.208,22.77777778,30
10701,0,22.22222222,30.55555556
10701,56.134,21.66666667,31.66666667
10701,T,21.66666667,33.33333333
10701,7.874,24.44444444,30.55555556
10701,T,22.77777778,28.88888889
10701,0,22.22222222,31.66666667
10701,T,23.33333333,33.33333333
10701,T,23.88888889,30
10701,T,23.33333333,30.55555556
10701,T,22.22222222,28.88888889
10701,0,21.66666667,30.55555556
10701,0,23.33333333,31.11111111
10701,0,23.33333333,30.55555556
10701,T,23.33333333,29.44444444
10701,0,22.22222222,31.11111111
10701,0,23.33333333,30
10701,0,21.66666667,31.66666667
10701,0,24.44444444,33.33333333
10701,4.572,22.77777778,28.88888889
10701,14.478,22.77777778,29.44444444
10701,4.318,23.88888889,28.88888889
10701,0,22.22222222,31.66666667
10701,T,24.44444444,32.22222222
10701,66.04,24.44444444,32.22222222
10701,15.24,23.33333333,30.55555556
10701,41.656,23.33333333,31.11111111
10701,2.032,23.33333333,30.55555556
10701,T,23.33333333,31.66666667
10701,T,22.22222222,30
10701,T,24.44444444,31.66666667
10701,0,22.77777778,28.33333333
10701,0.762,18.33333333,30
10701,0.762,22.77777778,30.55555556
10701,0.508,23.88888889,31.66666667
10701,1.524,23.33333333,31.11111111
10701,1.27,24.44444444,30.55555556
10701,2.794,23.88888889,32.22222222
10701,46.482,24.44444444,28.33333333
10701,2.54,23.88888889,29.44444444
10701,3.556,23.88888889,29.44444444
10701,54.61,23.33333333,27.22222222
10701,42.164,21.66666667,28.33333333
10701,0,22.22222222,29.44444444
10701,T,22.22222222,29.44444444
10701,6.35,23.88888889,30
10701,0.508,22.77777778,31.11111111
10701,1.524,22.22222222,33.88888889
10701,25.4,22.22222222,30.55555556
10701,T,22.22222222,28.88888889
10701,6.35,22.22222222,28.88888889
10701,14.732,21.66666667,29.44444444
10701,T,21.66666667,31.66666667
10701,T,22.22222222,32.22222222
10701,1.778,22.22222222,31.11111111
10701,0.254,22.77777778,30
10701,25.4,22.77777778,29.44444444
10701,14.478,22.22222222,30.55555556
10701,3.81,22.22222222,30.55555556
10701,0.762,22.77777778,30.55555556
10701,1.016,23.33333333,30.55555556
10701,0,22.22222222,31.66666667
10701,50.8,22.77777778,29.44444444
10701,1.016,22.22222222,30
10701,0,22.22222222,31.11111111
10701,T,22.22222222,30
10701,T,23.33333333,30
10701,T,22.77777778,31.11111111
10701,6.35,23.88888889,30.55555556
10701,3.302,23.88888889,30
10701,1.27,23.33333333,29.44444444
10701,10.668,22.22222222,29.44444444
10701,14.478,23.33333333,28.33333333
10701,6.604,23.33333333,29.44444444
10701,19.05,22.77777778,27.77777778
10701,10.414,22.22222222,29.44444444
10701,50.8,21.66666667,29.44444444
10701,5.842,20.55555556,30
10701,9.398,22.22222222,30
10701,26.416,22.77777778,29.44444444
10701,8.636,22.77777778,30.55555556
10701,20.574,22.22222222,29.44444444
10701,19.558,21.66666667,30
10701,0.254,21.66666667,31.11111111
10701,T,22.22222222,30.55555556
10701,0.254,22.22222222,29.44444444
10701,9.144,22.77777778,26.66666667
10701,1.27,22.77777778,29.44444444
10701,T,22.77777778,31.66666667
10701,4.572,22.77777778,30.55555556
10701,3.81,22.77777778,29.44444444
10701,0,22.22222222,32.22222222
10701,1.016,22.22222222,30.55555556
10701,T,22.22222222,30.55555556
10701,7.112,22.22222222,32.22222222
10701,T,22.77777778,30.55555556
10701,0,22.22222222,31.66666667
10701,T,23.33333333,31.66666667
10701,5.588,23.33333333,29.44444444
10701,31.75,22.22222222,28.88888889
10701,2.032,21.66666667,31.66666667
10701,0.254,21.66666667,31.11111111
10701,T,22.77777778,30.55555556
10701,T,21.66666667,31.66666667
10701,2.032,21.11111111,30
10701,1.27,22.77777778,29.44444444
10701,4.572,22.77777778,30.55555556
10701,0.508,22.22222222,30
10701,26.67,23.33333333,28.88888889
10701,2.286,22.22222222,31.66666667
10701,0.762,23.33333333,32.77777778
10701,18.796,23.88888889,30.55555556
10701,0.254,23.33333333,31.11111111
10701,23.114,22.22222222,31.11111111
10701,0,21.66666667,31.11111111
10701,0,23.33333333,31.66666667
10701,0.762,21.66666667,32.22222222
10701,0,23.33333333,29.44444444
10701,T,23.33333333,31.11111111
10701,0.254,23.88888889,28.33333333
10701,11.176,23.33333333,28.88888889
10701,50.292,22.77777778,26.66666667
10701,0.508,23.33333333,29.44444444
10701,1.016,23.88888889,30
10701,34.544,22.22222222,29.44444444
10701,2.794,22.22222222,29.44444444
10701,44.704,22.22222222,30.55555556
10701,0,20,32.22222222
10701,8.382,22.77777778,30.55555556
10701,5.08,22.22222222,30.55555556
10701,3.556,22.22222222,31.11111111
10701,2.794,22.22222222,32.22222222
10701,0,21.66666667,31.66666667
10701,T,21.66666667,32.22222222
10701,0,23.33333333,32.22222222
10701,0,23.33333333,32.77777778
10701,0,24.44444444,32.22222222
10701,0,23.88888889,32.22222222
10701,0,23.33333333,31.66666667
10701,T,22.77777778,32.22222222
10701,0,23.88888889,32.77777778
10701,0,23.33333333,32.22222222
10701,T,22.22222222,32.22222222
10701,0,22.77777778,32.22222222
10701,0,21.66666667,32.22222222
10701,0,21.11111111,32.77777778
10701,T,22.22222222,30.55555556
10701,0,22.77777778,31.11111111
10701,T,22.22222222,33.33333333
10701,T,22.77777778,32.22222222
10701,0,24.44444444,32.22222222
10701,0.254,23.33333333,32.77777778
10701,T,22.77777778,32.22222222
10701,0,20.55555556,32.22222222
10701,0,20,32.22222222
10701,1.27,21.11111111,31.66666667
10701,2.032,21.11111111,30.55555556
10701,9.144,21.11111111,29.44444444
10701,0.254,20,31.11111111
10701,10.922,20.55555556,31.66666667
10701,0,21.11111111,32.22222222
10701,20.32,21.66666667,32.77777778
10701,0,21.66666667,32.77777778
10701,0,22.77777778,32.22222222
10701,T,22.77777778,32.22222222
10701,0,21.66666667,31.66666667
10701,0,21.66666667,32.77777778
10701,0.508,22.22222222,31.66666667
10701,0.508,22.22222222,31.66666667
10701,0,22.77777778,32.77777778
10701,0,22.22222222,32.22222222
10701,0,21.11111111,32.22222222
10701,0,21.11111111,31.11111111
10701,0,21.66666667,33.33333333
10701,0,21.11111111,32.22222222
10701,0,22.22222222,32.22222222
10701,T,23.33333333,32.22222222
10701,T,23.33333333,33.33333333
10701,T,23.33333333,31.66666667
10701,T,23.33333333,32.22222222
10701,0,22.22222222,32.77777778
10701,T,22.22222222,32.22222222
10701,3.81,22.77777778,28.33333333
10701,0,21.66666667,32.77777778
10701,0,21.11111111,33.33333333
10701,0,21.11111111,32.77777778
10701,0,21.11111111,31.11111111
10701,0,22.77777778,33.33333333
10701,0,23.88888889,32.77777778
10701,0,23.33333333,32.22222222
10701,T,23.33333333,31.66666667
10701,T,22.77777778,31.66666667
10701,T,22.22222222,32.77777778
10701,T,23.33333333,32.77777778
10701,0.254,22.77777778,33.33333333
10701,T,22.22222222,32.77777778
10701,0,20.55555556,33.88888889
10701,4.826,21.66666667,32.77777778
10701,13.462,21.11111111,32.22222222
10701,0,21.11111111,32.77777778
10701,0,21.11111111,33.33333333
10701,0,21.66666667,33.33333333
10701,T,21.66666667,33.33333333
10701,0,22.22222222,33.88888889
10701,T,21.11111111,33.33333333
10701,0,22.22222222,33.33333333
10701,0,22.77777778,33.88888889
10701,0,21.66666667,32.77777778
10701,1.016,21.66666667,32.77777778
10701,2.54,20.55555556,31.66666667
10701,48.26,21.66666667,31.66666667
10701,0,21.11111111,32.77777778
10701,0.254,21.66666667,30.55555556
10701,0,22.22222222,33.33333333
10701,7.62,21.66666667,32.22222222
10701,T,21.11111111,33.33333333
10701,T,23.33333333,33.33333333
10701,0,22.77777778,34.44444444
10701,T,22.77777778,32.77777778
10701,0,22.77777778,33.33333333
10701,T,23.88888889,32.77777778
10701,0,23.33333333,32.77777778
10701,1.016,23.33333333,33.33333333
10701,0,22.77777778,33.33333333
10701,0,21.66666667,33.88888889
10701,0,23.88888889,32.22222222
10701,0,22.77777778,33.88888889
10701,0,23.33333333,34.44444444
10701,T,23.88888889,32.77777778
10701,T,24.44444444,32.77777778
10701,T,23.88888889,33.88888889
10701,T,24.44444444,30.55555556
10701,7.112,23.33333333,33.88888889
10701,0,23.33333333,33.88888889
10701,T,23.88888889,33.88888889
10701,0,23.88888889,35
10701,0,23.88888889,33.88888889
10701,0,24.44444444,34.44444444
10701,0,24.44444444,33.33333333
10701,0,22.77777778,35
10701,T,22.77777778,34.44444444
10701,T,23.33333333,34.44444444
10701,3.048,23.33333333,35.55555556
10701,T,23.33333333,32.77777778
10701,41.148,23.33333333,33.88888889
10701,0.508,23.33333333,29.44444444
10701,0,22.22222222,30.55555556
10701,0.254,23.88888889,31.11111111
10701,0,22.22222222,29.44444444
10701,1.778,22.77777778,30
10701,52.07,22.22222222,30.55555556
10701,22.352,22.22222222,32.77777778
10701,T,23.33333333,28.88888889
10701,5.842,22.22222222,30.55555556
10701,T,22.22222222,31.11111111
10701,24.892,22.77777778,31.66666667
10701,T,23.33333333,30.55555556
10701,T,23.88888889,31.11111111
10701,T,23.33333333,33.33333333
10701,0,23.33333333,32.22222222
10701,0.508,22.77777778,32.77777778
10701,T,23.88888889,31.11111111
10701,0.762,23.88888889,35.55555556
10701,T,25,34.44444444
10701,T,24.44444444,32.77777778
10701,1.778,23.88888889,31.66666667
10701,1.27,23.33333333,31.66666667
10701,3.048,23.88888889,32.22222222
10701,T,23.33333333,30
10701,T,23.33333333,31.11111111
10701,0,21.11111111,32.22222222
10701,3.81,23.88888889,32.22222222
10701,17.018,25,32.22222222
10701,7.874,24.44444444,31.66666667
10701,26.67,24.44444444,31.66666667
10701,8.382,22.22222222,28.88888889
10701,3.81,22.22222222,30
10701,52.832,22.22222222,25.55555556
10701,0.508,21.66666667,32.22222222
10701,0,22.77777778,33.88888889
10701,T,24.44444444,33.88888889
10701,25.908,22.77777778,32.77777778
10701,1.016,22.22222222,30
10701,1.778,23.33333333,31.11111111
10701,27.94,23.33333333,32.22222222
10701,T,23.88888889,31.11111111
10701,0,23.33333333,31.66666667
10701,14.732,23.33333333,32.22222222
10701,5.08,23.33333333,29.44444444
10701,5.08,22.77777778,28.88888889
10701,9.906,23.33333333,32.22222222
10701,26.162,22.77777778,30.55555556
10701,T,23.33333333,31.11111111
10701,T,23.88888889,31.66666667
10701,T,22.77777778,31.66666667
10701,49.53,23.88888889,32.77777778
10701,14.986,22.77777778,32.22222222
10701,4.318,22.77777778,29.44444444
10701,0,21.66666667,31.66666667
10701,T,23.33333333,31.66666667
10701,4.064,23.88888889,27.77777778
10701,T,22.77777778,29.44444444
10701,2.286,23.33333333,31.66666667
10701,T,24.44444444,32.77777778
10701,0.254,23.88888889,31.11111111
10701,8.89,22.77777778,31.11111111
10701,0.762,23.33333333,28.33333333
10701,1.778,23.33333333,32.22222222
10701,T,23.33333333,30.55555556
10701,T,23.33333333,31.11111111
10701,42.672,20.55555556,33.33333333
10701,0.254,21.11111111,28.88888889
10701,T,22.22222222,31.66666667
10701,8.128,21.66666667,26.66666667
10701,T,20.55555556,31.11111111
10701,T,21.11111111,31.66666667
10701,42.926,23.33333333,30.55555556
10701,0,23.33333333,30
10701,1.524,22.77777778,30
10701,4.064,22.77777778,32.22222222
10701,T,23.88888889,32.22222222
10701,0,23.88888889,32.77777778
10701,6.096,23.88888889,32.22222222
10701,0,23.88888889,32.22222222
10701,8.382,24.44444444,34.44444444
10701,T,24.44444444,33.33333333
10701,12.7,24.44444444,32.22222222
10701,6.858,24.44444444,31.66666667
10701,19.304,19.44444444,28.88888889
10701,T,23.88888889,31.66666667
10701,2.794,24.44444444,32.22222222
10701,0,23.88888889,32.77777778
10701,3.81,22.77777778,32.77777778
10701,0,22.77777778,32.77777778
10701,20.828,23.33333333,31.11111111
10701,0.254,23.88888889,30
10701,T,23.88888889,31.11111111
10701,5.588,23.88888889,33.33333333
10701,25.146,21.11111111,28.33333333
10701,12.192,21.11111111,30
10701,0,22.22222222,29.44444444
10701,T,22.77777778,30
10701,T,22.77777778,31.66666667
10701,4.826,23.33333333,31.11111111
10701,7.112,23.33333333,31.66666667
10701,17.018,23.88888889,31.66666667
10701,0.508,23.88888889,30
10701,1.524,23.33333333,31.11111111
10701,9.398,23.88888889,32.22222222
10701,3.048,23.33333333,29.44444444
10701,1.778,22.22222222,29.44444444
10701,0.762,22.77777778,30.55555556
10701,0.508,22.22222222,30.55555556
10701,0,22.22222222,31.66666667
10701,0,23.33333333,31.11111111
10701,T,23.88888889,32.22222222
10701,T,23.33333333,33.33333333
10701,16.256,23.33333333,34.44444444
10701,50.292,23.33333333,28.88888889
10701,T,23.88888889,30.55555556
10701,0.508,23.88888889,32.77777778
10701,1.778,23.88888889,32.77777778
10701,7.366,23.33333333,27.22222222
10701,8.89,22.22222222,27.77777778
10701,0.508,21.66666667,29.44444444
10701,4.064,22.77777778,30
10701,0.508,22.22222222,31.66666667
10701,1.016,23.88888889,31.66666667
10701,0.508,23.88888889,29.44444444
10701,36.322,22.77777778,32.77777778
10701,33.782,22.77777778,28.88888889
10701,2.032,22.77777778,30
10701,12.954,22.77777778,32.22222222
10701,T,22.77777778,31.11111111
10701,0,23.88888889,33.88888889
10701,T,23.88888889,32.22222222
10701,T,23.33333333,32.22222222
10701,4.826,22.22222222,32.77777778
10701,0.254,21.66666667,31.11111111
10701,T,22.22222222,30.55555556
10701,T,23.33333333,32.77777778
10701,1.27,23.88888889,33.88888889
10701,5.588,23.88888889,28.88888889
10701,32.766,24.44444444,32.77777778
10701,T,24.44444444,30.55555556
10701,T,24.44444444,29.44444444
10701,T,22.22222222,32.22222222
10701,0.762,23.33333333,31.11111111
10701,T,23.33333333,31.11111111
10701,1.778,23.33333333,32.22222222
10701,8.89,23.88888889,33.33333333
10701,22.86,21.66666667,33.88888889
10701,0.254,22.77777778,30.55555556
10701,0,23.88888889,33.33333333
10701,24.892,23.88888889,31.66666667
10701,0.508,23.88888889,32.22222222
10701,41.148,23.33333333,30
10701,1.27,23.33333333,32.77777778
10701,7.366,23.88888889,32.22222222
10701,42.672,23.33333333,28.88888889
10701,4.572,22.77777778,28.88888889
10701,0,22.77777778,31.66666667
10701,10.922,23.33333333,30.55555556
10701,0.762,22.22222222,31.66666667
10701,T,22.77777778,31.66666667
10701,T,23.33333333,31.66666667
10701,20.574,23.88888889,31.66666667
10701,25.908,22.22222222,31.66666667
10701,5.08,23.33333333,27.77777778
10701,T,23.33333333,32.22222222
10701,3.81,22.77777778,32.22222222
10701,1.016,23.33333333,32.77777778
10701,0.254,23.33333333,32.22222222
10701,1.016,23.33333333,30.55555556
10701,0,23.33333333,28.33333333
10701,2.032,23.33333333,31.11111111
10701,24.13,22.77777778,32.22222222
10701,5.08,22.77777778,28.33333333
10701,1.524,21.66666667,30.55555556
10701,0.762,21.66666667,31.11111111
10701,1.778,23.88888889,28.88888889
10701,18.034,22.77777778,30.55555556
10701,3.81,22.77777778,30
10701,0.254,23.33333333,30.55555556
10701,0.508,22.77777778,31.66666667
10701,11.684,23.33333333,26.66666667
10701,1.778,23.33333333,29.44444444
10701,1.778,25,27.77777778
10701,3.556,22.77777778,31.11111111
10701,4.572,22.22222222,30
10701,0.254,23.33333333,29.44444444
10701,35.814,23.88888889,29.44444444
10701,26.67,23.33333333,27.77777778
10701,4.572,22.77777778,28.33333333
10701,3.556,22.22222222,31.66666667
10701,1.524,23.88888889,29.44444444
10701,2.794,22.77777778,31.11111111
10701,26.924,22.77777778,27.77777778
10701,0,22.22222222,30
10701,5.334,21.66666667,30
10701,25.908,20.55555556,29.44444444
10701,2.032,21.66666667,30
10701,1.016,22.22222222,31.11111111
10701,9.398,23.33333333,30
10701,19.558,22.22222222,33.33333333
10701,1.524,22.77777778,30
10701,21.336,22.77777778,30.55555556
10701,7.62,22.77777778,31.11111111
10701,10.16,22.77777778,32.22222222
10701,0.762,23.33333333,28.33333333
10701,0.762,23.33333333,30
10701,0.762,23.33333333,31.66666667
10701,0,23.33333333,31.66666667
10701,0.254,23.33333333,32.22222222
10701,4.064,23.88888889,32.22222222
10701,5.334,23.88888889,31.66666667
10701,0.508,22.77777778,29.44444444
10701,0.254,22.77777778,29.44444444
10701,4.318,22.22222222,31.11111111
10701,0.508,22.77777778,30
10701,2.286,22.77777778,32.22222222
10701,2.54,23.33333333,31.66666667
10701,6.096,23.33333333,31.11111111
10701,4.064,23.33333333,31.11111111
10701,27.432,22.77777778,31.11111111
10701,2.794,23.33333333,31.66666667
10701,0,22.77777778,32.77777778
10701,T,23.88888889,32.22222222
10701,12.7,23.88888889,30.55555556
10701,T,23.33333333,31.66666667
10701,0,22.77777778,32.22222222
10701,0,22.77777778,33.33333333
10701,T,22.77777778,33.33333333
10701,T,21.66666667,33.33333333
10701,T,22.22222222,32.77777778
10701,0,23.33333333,33.33333333
10701,7.112,23.88888889,33.33333333
10701,42.418,22.77777778,26.66666667
10701,3.556,23.33333333,28.33333333
10701,T,22.22222222,30.55555556
10701,T,23.33333333,32.22222222
10701,45.72,23.33333333,33.88888889
10701,0.762,22.22222222,32.22222222
10701,2.032,22.77777778,31.66666667
10701,13.208,21.66666667,25.55555556
10701,80.264,21.66666667,23.33333333
10701,20.574,21.66666667,29.44444444
10701,0,22.22222222,29.44444444
10701,T,22.77777778,28.88888889
10701,2.54,22.77777778,30.55555556
10701,2.794,21.66666667,32.77777778
10701,1.27,21.11111111,32.22222222
10701,19.05,21.66666667,32.22222222
10701,T,21.11111111,31.66666667
10701,9.144,22.77777778,31.66666667
10701,0,21.66666667,32.22222222
10701,T,20.55555556,31.11111111
10701,T,21.11111111,31.66666667
10701,0,20.55555556,32.22222222
10701,0,20.55555556,32.77777778
10701,0,21.66666667,32.22222222
10701,T,23.33333333,32.22222222
10701,T,23.33333333,31.66666667
10701,0,22.77777778,32.22222222
10701,0,22.22222222,32.22222222
10701,T,22.77777778,31.66666667
10701,T,23.33333333,33.88888889
10701,T,24.44444444,33.33333333
10701,0,23.88888889,33.33333333
10701,T,23.33333333,33.33333333
10701,T,21.66666667,32.77777778
10701,0,22.22222222,32.77777778
10701,0,22.22222222,31.66666667
10701,0,22.22222222,32.22222222
10701,0,22.22222222,32.77777778
10701,T,23.33333333,30.55555556
10701,1.016,22.77777778,31.66666667
10701,0,22.22222222,32.77777778
10701,T,21.66666667,31.11111111
10701,0.254,21.66666667,32.22222222
10701,0,22.22222222,32.77777778
10701,0.508,22.77777778,27.77777778
10701,5.08,21.66666667,32.22222222
10701,T,22.22222222,32.77777778
10701,0,21.66666667,33.33333333
10701,0,21.66666667,32.77777778
10701,0,20.55555556,33.33333333
10701,4.064,21.66666667,31.66666667
10701,25.908,21.66666667,30
10701,0,22.22222222,31.66666667
10701,T,22.77777778,31.66666667
10701,T,23.33333333,32.22222222
10701,T,22.77777778,31.66666667
10701,T,22.77777778,31.11111111
10701,0,22.22222222,31.66666667
10701,T,21.66666667,32.77777778
10701,0,20.55555556,33.33333333
10701,0,22.22222222,32.77777778
10701,0,21.66666667,32.77777778
10701,0,22.22222222,32.77777778
10701,0,21.66666667,33.33333333
10701,0,22.22222222,33.33333333
10701,0,22.22222222,33.88888889
10701,0,22.22222222,33.88888889
10701,0,22.77777778,33.33333333
10701,0,22.77777778,33.33333333
10701,0,22.22222222,33.33333333
10701,0,23.33333333,32.77777778
10701,0,22.77777778,33.33333333
10701,0,22.22222222,33.88888889
10701,0,22.77777778,32.77777778
10701,0,22.77777778,33.33333333
10701,0,23.33333333,32.22222222
10701,0,20.55555556,33.33333333
10701,0,21.11111111,32.77777778
10701,0,21.66666667,33.33333333
10701,0,22.22222222,33.33333333
10701,0,22.22222222,33.33333333
10701,0,21.66666667,33.33333333
10701,T,23.88888889,30
10701,0,23.88888889,33.88888889
10701,0,23.33333333,33.88888889
10701,T,24.44444444,33.88888889
10701,0,24.44444444,35
10701,0,22.77777778,34.44444444
10701,0,23.33333333,32.77777778
10701,0,23.88888889,32.77777778
10701,0,23.88888889,32.77777778
10701,0,22.77777778,33.33333333
10701,0,21.66666667,33.88888889
10701,0,22.22222222,33.88888889
10701,0,21.11111111,34.44444444
10701,0,21.11111111,33.33333333
10701,0,21.66666667,33.88888889
10701,0,21.11111111,34.44444444
10701,0,21.66666667,33.88888889
10701,0,21.66666667,33.88888889
10701,T,22.77777778,32.22222222
10701,0,22.77777778,34.44444444
10701,T,23.33333333,33.88888889
10701,0,21.66666667,33.33333333
10701,0,20.55555556,33.33333333
10701,0,22.22222222,33.88888889
10701,0,23.33333333,33.88888889
10701,0,23.33333333,33.88888889
10701,0,24.44444444,33.88888889
10701,0,22.77777778,34.44444444
10701,0,22.77777778,33.33333333
10701,0,21.11111111,34.44444444
10701,0,21.11111111,34.44444444
10701,0,22.22222222,33.88888889
10701,0,23.88888889,32.77777778
10701,T,24.44444444,31.11111111
10701,0,23.88888889,34.44444444
10701,0,25,35
10701,T,24.44444444,35.55555556
10701,0,23.88888889,34.44444444
10701,0,24.44444444,34.44444444
10701,0,22.77777778,34.44444444
10701,0,22.77777778,33.33333333
10701,0,23.33333333,34.44444444
10701,0,22.22222222,34.44444444
10701,0,23.88888889,33.88888889
10701,0,25,33.33333333
10701,0,24.44444444,35
10701,0,23.88888889,34.44444444
10701,T,24.44444444,30
10701,T,22.77777778,31.11111111
10701,T,23.33333333,33.33333333
10701,T,23.33333333,35
10701,0,23.33333333,34.44444444
10701,0,22.77777778,31.66666667
10701,T,23.88888889,33.33333333
10701,5.842,22.77777778,32.77777778
10701,T,23.33333333,32.77777778
10701,T,22.77777778,33.88888889
10701,85.852,21.66666667,30.55555556
10701,11.938,22.77777778,30.55555556
10701,T,23.33333333,32.77777778
10701,29.21,23.33333333,31.66666667
10701,0.508,23.33333333,33.33333333
10701,0.762,22.77777778,33.33333333
10701,7.366,23.88888889,31.66666667
10701,10.414,22.77777778,30
10701,T,22.22222222,32.22222222
10701,4.318,23.33333333,29.44444444
10701,T,22.22222222,29.44444444
10701,0,21.66666667,33.88888889
10701,0,23.33333333,32.77777778
10701,3.048,22.77777778,30
10701,5.588,22.77777778,29.44444444
10701,14.986,22.77777778,30.55555556
10701,T,23.33333333,30.55555556
10701,T,23.88888889,31.11111111
10701,21.336,23.88888889,31.11111111
10701,T,23.88888889,35
10701,T,23.88888889,33.33333333
10701,16.256,23.88888889,33.88888889
10701,T,22.77777778,32.77777778
10701,4.572,24.44444444,32.22222222
10701,5.588,24.44444444,31.66666667
10701,T,23.88888889,28.88888889
10701,0.762,23.33333333,30.55555556
10701,0.254,22.22222222,33.33333333
10701,0,23.88888889,33.88888889
10701,0.762,24.44444444,32.22222222
10701,2.032,23.88888889,31.66666667
10701,41.402,23.33333333,25.55555556
10701,T,22.22222222,35.55555556
10701,1.016,22.77777778,30.55555556
10701,64.262,22.22222222,30
10701,0.508,22.22222222,30.55555556
10701,7.366,23.88888889,31.11111111
10701,T,23.88888889,32.77777778
10701,T,23.33333333,35
10701,1.016,24.44444444,30.55555556
10701,51.308,22.77777778,30
10701,37.338,23.88888889,28.88888889
10701,48.768,23.33333333,28.33333333
10701,46.482,23.33333333,30
10701,3.302,22.77777778,28.33333333
10701,T,22.77777778,31.11111111
10701,0,22.77777778,31.66666667
10701,T,23.33333333,30.55555556
10701,3.556,24.44444444,28.88888889
10701,0,23.88888889,30.55555556
10701,2.032,23.33333333,29.44444444
10701,T,22.22222222,31.11111111
10701,0,22.77777778,30
10701,6.604,23.33333333,28.33333333
10701,0,22.77777778,30.55555556
10701,19.812,22.77777778,29.44444444
10701,8.89,22.22222222,27.77777778
10701,0,22.22222222,32.22222222
10701,T,23.33333333,33.33333333
10701,T,24.44444444,31.66666667
10701,T,23.88888889,33.33333333
10701,0.762,25,33.33333333
10701,7.874,22.77777778,32.77777778
10701,5.08,21.11111111,28.88888889
10701,T,23.33333333,31.11111111
10701,T,23.33333333,32.77777778
10701,T,23.88888889,31.66666667
10701,11.176,23.33333333,32.22222222
10701,2.032,23.33333333,31.66666667
10701,85.09,22.22222222,32.77777778
10701,2.794,22.22222222,28.88888889
10701,13.208,22.22222222,33.33333333
10701,1.524,23.33333333,32.77777778
10701,1.016,23.33333333,30
10701,T,23.88888889,33.33333333
10701,T,23.88888889,33.88888889
10701,T,23.88888889,34.44444444
10701,1.778,23.88888889,34.44444444
10701,0.254,22.22222222,31.66666667
10701,T,22.77777778,31.66666667
10701,0.508,22.77777778,31.11111111
10701,T,23.88888889,32.77777778
10701,T,24.44444444,35
10701,0.762,23.33333333,29.44444444
10701,0.762,23.88888889,32.22222222
10701,1.524,23.33333333,33.33333333
10701,T,24.44444444,31.66666667
10701,4.572,23.88888889,32.77777778
10701,T,22.77777778,30
10701,T,22.22222222,30
10701,T,22.77777778,31.66666667
10701,T,23.33333333,32.22222222
10701,T,23.33333333,30.55555556
10701,T,22.77777778,32.22222222
10701,0.254,22.22222222,32.22222222
10701,0,23.88888889,32.77777778
10701,T,23.33333333,32.22222222
10701,T,23.33333333,31.11111111
10701,9.144,23.33333333,32.22222222
10701,13.97,21.11111111,32.77777778
10701,18.288,23.33333333,31.66666667
10701,8.128,23.33333333,28.88888889
10701,57.658,21.11111111,31.66666667
10701,0.508,23.33333333,30
10701,40.64,22.22222222,29.44444444
10701,12.7,22.22222222,28.88888889
10701,0.254,22.77777778,29.44444444
10701,23.622,23.88888889,32.77777778
10701,T,23.33333333,31.66666667
10701,0.254,23.88888889,29.44444444
10701,4.826,23.88888889,30.55555556
10701,2.794,23.33333333,32.22222222
10701,T,22.77777778,31.66666667
10701,1.778,23.88888889,30.55555556
10701,0,23.88888889,32.77777778
10701,23.622,23.33333333,32.77777778
10701,9.652,22.77777778,31.11111111
10701,T,21.66666667,30.55555556
10701,T,23.33333333,31.11111111
10701,2.54,22.22222222,32.77777778
10701,2.032,24.44444444,33.33333333
10701,6.604,23.33333333,32.22222222
10701,122.936,22.22222222,28.88888889
10701,T,22.22222222,31.66666667
10701,T,23.33333333,32.22222222
10701,43.688,22.22222222,26.66666667
10701,0.508,22.77777778,29.44444444
10701,2.032,22.77777778,28.88888889
10701,T,22.22222222,33.88888889
10701,10.922,21.66666667,31.11111111
10701,10.668,22.77777778,29.44444444
10701,T,23.33333333,31.66666667
10701,29.464,21.66666667,30.55555556
10701,43.688,21.66666667,30
10701,28.702,21.66666667,31.66666667
10701,15.24,22.22222222,26.66666667
10701,0,21.66666667,29.44444444
10701,T,21.66666667,31.11111111
10701,T,22.22222222,31.66666667
10701,17.018,23.33333333,30.55555556
10701,15.24,22.77777778,30
10701,T,22.77777778,30.55555556
10701,0,21.66666667,31.66666667
10701,T,22.77777778,31.66666667
10701,0,21.11111111,32.22222222
10701,0.762,23.88888889,27.77777778
10701,2.794,23.33333333,31.11111111
10701,T,23.33333333,31.11111111
10701,1.27,22.22222222,33.88888889
10701,3.048,22.77777778,32.22222222
10701,T,21.66666667,33.88888889
10701,0,22.22222222,32.22222222
10701,T,22.77777778,32.22222222
10701,13.462,23.88888889,31.66666667
10701,T,23.33333333,28.33333333
10701,0,23.33333333,31.66666667
10701,T,23.33333333,31.66666667
10701,T,23.88888889,35
10701,8.128,23.33333333,31.66666667
10701,25.908,22.77777778,30.55555556
10701,0.254,22.77777778,32.22222222
